incident_id,timestamp,site_id,reporter_role,narrative_text,category,severity,cyber_nexus,cyber_implication,nist_csf_function,pattern_flag,_outcome,_location,_confidence
INC-000168,2026-03-27T09:50:00,SITE-D,guard,"At 09:50, a fire alarm activated in the dormitory entrance; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,dormitory_entrance,1.0
INC-000016,2026-03-27T09:53:00,SITE-G,account_manager,Observed an individual follow a badged person through the administration office access door at 09:53 without presenting credentials.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,False,observation,administration_office,1.0
INC-000380,2026-03-27T20:05:00,SITE-F,guard,Subject observed moving through a known camera gap near the courtyard at 20:05.,SV-02,P4,moderate,Detection-gap exploitation,Detect,False,observation,courtyard,0.75
INC-000444,2026-03-28T01:00:00,SITE-C,guard,Found the cafeteria door propped open with a wedge at 01:00; no personnel present.,AC-02,P1,high,Physical access path bypassing controls,Protect,False,success,cafeteria,1.0
INC-000472,2026-03-28T09:56:00,SITE-E,supervisor,"At 09:56, a subject lingered near the rear entrance, noting access points and staff patterns.",SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,rear_entrance,1.0
INC-000122,2026-03-28T13:44:00,SITE-C,guard,A patch cable in the classroom building was found disconnected at 13:44.,IN-03,P1,high,Network tap / unauthorized connectivity,Detect,False,success,classroom_building,1.0
INC-000040,2026-03-28T13:53:00,SITE-A,guard,"At 13:53, a suspected theft was reported in the dormitory entrance.",PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,True,observation,dormitory_entrance,1.0
INC-000398,2026-03-28T18:06:00,SITE-B,guard,"At 18:06, motion reported in the server room during a period with no scheduled activity.",AC-05,P2,moderate,Anomalous presence outside authorized hours,Detect,False,observation,server_room,1.0
INC-000350,2026-03-29T02:15:00,SITE-C,guard,"At 02:15, the rear entrance camera feed was offline with no maintenance scheduled.",SV-01,P3,high,Defeating detection to enable later intrusion,Detect,False,observation,rear_entrance,1.0
INC-000461,2026-03-29T05:21:00,SITE-F,account_manager,"At 05:21, minor vandalism was noted at the main gate.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,main_gate,1.0
INC-000431,2026-03-29T08:27:00,SITE-F,supervisor,"At 08:27, a trespasser was noted crossing into the grounds at the rear entrance.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,rear_entrance,1.0
INC-000077,2026-03-29T10:00:00,SITE-E,supervisor,Visitor at the records room at 10:00 declined to provide identification and had no record of appointment.,VP-01,P2,moderate,Unverified identity / potential pretext,Identify,False,attempt,records_room,1.0
INC-000136,2026-03-29T11:03:00,SITE-E,guard,An individual was observed climbing the perimeter fence near the rear entrance at 11:03.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,rear_entrance,1.0
INC-000490,2026-03-29T11:48:00,SITE-F,guard,"At 11:48, a subject lingered near the courtyard, noting access points and staff patterns.",SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,courtyard,1.0
INC-000011,2026-03-29T14:09:00,SITE-D,guard,"At 14:09, a fire alarm activated in the dormitory entrance; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,dormitory_entrance,1.0
INC-000381,2026-03-29T14:51:00,SITE-B,guard,An item was reported missing from the library at 14:51.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,library,1.0
INC-000048,2026-03-29T16:25:00,SITE-C,guard,Unrecognized device observed plugged into equipment in the library at 16:25.,DV-02,P1,critical,Direct network or endpoint compromise,Detect,False,success,library,1.0
INC-000311,2026-03-29T19:02:00,SITE-B,guard,Access log at courtyard showed the same credential used at two separate points within minutes around 19:02.,AC-03,P3,high,Credential misuse / cloning / orphaned access,Protect,False,observation,courtyard,1.0
INC-000497,2026-03-29T19:58:00,SITE-B,guard,"At 19:58, an unscheduled delivery was dropped at the courtyard with no manifest.",VP-04,P4,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,courtyard,1.0
INC-000280,2026-03-29T23:31:00,SITE-F,guard,A slip-and-fall was reported in the cafeteria at 23:31; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,cafeteria,1.0
INC-000261,2026-03-29T23:41:00,SITE-G,guard,"At 23:41, minor vandalism was noted at the parking lot.",PR-02,P3,none,No cyber-nexus,N/A,True,observation,parking_lot,1.0
INC-000471,2026-03-30T00:06:00,SITE-D,guard,An item was reported missing from the parking lot at 00:06.,PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,True,observation,parking_lot,1.0
INC-000330,2026-03-30T07:19:00,SITE-F,supervisor,"At 07:19, an unlabeled removable drive was discovered on a surface in the records room.",DV-01,P1,high,Malware / BadUSB introduction vector,Protect,False,observation,records_room,1.0
INC-000523,2026-03-30T10:06:00,SITE-A,guard,"At 10:06, documents marked sensitive were found exposed in the library.",IF-01,P4,moderate,Sensitive data / PII exposure,Protect,False,observation,library,1.0
INC-000197,2026-03-30T10:17:00,SITE-G,guard,"At 10:17, a suspected theft was reported in the chapel.",PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,chapel,1.0
INC-000342,2026-03-30T11:16:00,SITE-A,guard,An individual was observed climbing the perimeter fence near the main gate at 11:16.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000578,2026-03-30T12:19:00,SITE-A,guard,"At 12:19, minor vandalism was noted at the classroom building.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,classroom_building,1.0
INC-000364,2026-03-30T13:14:00,SITE-E,guard,"At 13:14, a suspected theft was reported in the main gate.",PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,main_gate,1.0
INC-000304,2026-03-30T19:08:00,SITE-G,account_manager,A slip-and-fall was reported in the dormitory entrance at 19:08; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,dormitory_entrance,1.0
INC-000373,2026-03-31T04:15:00,SITE-D,guard,"At approximately 04:15, a subject entered via the dormitory entrance behind an authorized employee and did not badge in.",AC-01,P1,high,Unauthorized physical access to endpoints/credentials,Protect,False,success,dormitory_entrance,0.75
INC-000096,2026-03-31T06:27:00,SITE-E,guard,"At 06:27, a subject lingered near the chapel, noting access points and staff patterns.",SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,chapel,1.0
INC-000137,2026-03-31T06:41:00,SITE-A,guard,"Power fluctuation reported in the server room at 06:41, affecting equipment.",IN-02,P2,moderate,Availability risk to dependent systems,Protect,False,observation,server_room,1.0
INC-000410,2026-03-31T08:05:00,SITE-D,guard,Subject observed moving through a known camera gap near the administration office at 08:05.,SV-02,P2,moderate,Detection-gap exploitation,Detect,False,observation,administration_office,0.75
INC-000200,2026-03-31T09:19:00,SITE-C,guard,An item was reported missing from the cafeteria at 09:19.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,cafeteria,1.0
INC-000156,2026-03-31T13:31:00,SITE-D,guard,Subject at courtyard at 13:31 attempted to talk past the officer using claimed authority and time pressure.,VP-03,P3,high,Front-line pretexting leading to access or info disclosure,Protect,False,attempt,courtyard,1.0
INC-000265,2026-03-31T13:39:00,SITE-A,guard,An item was reported missing from the network closet at 13:39.,PR-01,P2,low,Minimal cyber-nexus (asset loss),N/A,True,observation,network_closet,1.0
INC-000478,2026-03-31T18:32:00,SITE-D,guard,"Unexpected parcel left at the library at 18:32, addressed to no known recipient.",VP-04,P4,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,library,1.0
INC-000113,2026-03-31T20:09:00,SITE-D,guard,"At 20:09, an unscheduled delivery was dropped at the cafeteria with no manifest.",VP-04,P4,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,cafeteria,1.0
INC-000511,2026-04-01T02:16:00,SITE-C,account_manager,"At approximately 02:16, a subject entered via the chapel behind an authorized employee and did not badge in.",AC-01,P1,high,Unauthorized physical access to endpoints/credentials,Protect,False,success,chapel,0.75
INC-000051,2026-04-01T06:23:00,SITE-F,guard,"At 06:23, motion reported in the parking lot during a period with no scheduled activity.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,parking_lot,1.0
INC-000522,2026-04-01T06:33:00,SITE-A,guard,"At 06:33, minor vandalism was noted at the server room.",PR-02,P3,none,No cyber-nexus,N/A,False,observation,server_room,1.0
INC-000149,2026-04-01T13:55:00,SITE-C,guard,"At 13:55, an unscheduled delivery was dropped at the server room with no manifest.",VP-04,P2,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,server_room,1.0
INC-000274,2026-04-01T17:13:00,SITE-F,guard,"At 17:13, a subject lingered near the cafeteria, noting access points and staff patterns.",SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,cafeteria,1.0
INC-000396,2026-04-01T18:52:00,SITE-B,guard,"At 18:52, a trespasser was noted crossing into the grounds at the parking lot.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,parking_lot,1.0
INC-000512,2026-04-01T20:15:00,SITE-B,account_manager,"Power fluctuation reported in the server room at 20:15, affecting equipment.",IN-02,P2,moderate,Availability risk to dependent systems,Protect,False,observation,server_room,1.0
INC-000202,2026-04-01T20:25:00,SITE-A,guard,An item was reported missing from the main gate at 20:25.,PR-01,P3,low,Minimal cyber-nexus (asset loss),N/A,True,observation,main_gate,1.0
INC-000338,2026-04-01T22:22:00,SITE-F,supervisor,"At 22:22, an unscheduled delivery was dropped at the records room with no manifest.",VP-04,P2,moderate,Suspicious parcel / potential delivery-based vector,Detect,False,observation,records_room,1.0
INC-000131,2026-04-02T07:30:00,SITE-A,supervisor,"At 07:30, movement was noted along the main lobby route that avoids camera coverage.",SV-02,P4,moderate,Detection-gap exploitation,Detect,False,observation,main_lobby,0.83
INC-000460,2026-04-02T10:27:00,SITE-C,guard,Documents containing personal information were found in open trash at the parking lot at 10:27.,IF-02,P4,moderate,Sensitive data / PII disclosure via disposal,Protect,False,observation,parking_lot,1.0
INC-000269,2026-04-02T13:35:00,SITE-F,guard,"At 13:35, minor vandalism was noted at the cafeteria.",PR-02,P4,none,No cyber-nexus,N/A,False,observation,cafeteria,1.0
INC-000571,2026-04-02T19:12:00,SITE-G,guard,"At 19:12, a trespasser was noted crossing into the grounds at the parking lot.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,parking_lot,1.0
INC-000322,2026-04-02T22:51:00,SITE-B,guard,"At 22:51, a subject lingered near the dormitory entrance, noting access points and staff patterns.",SV-03,P4,moderate,Pre-attack intelligence gathering,Identify,False,observation,dormitory_entrance,1.0
INC-000119,2026-04-03T05:10:00,SITE-E,account_manager,"At 05:10, a fire alarm activated in the library; area checked and cleared.",PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,library,1.0
INC-000208,2026-04-03T10:42:00,SITE-A,guard,"At 10:42, intact sensitive paperwork was discovered in unsecured disposal near the records room.",IF-02,P2,moderate,Sensitive data / PII disclosure via disposal,Protect,False,observation,records_room,1.0
INC-000541,2026-04-03T12:48:00,SITE-C,supervisor,"At 12:48, motion reported in the classroom building during a period with no scheduled activity.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,classroom_building,1.0
INC-000400,2026-04-04T02:22:00,SITE-B,guard,Graffiti was found on the exterior wall near the dormitory entrance at 02:22.,PR-02,P4,none,No cyber-nexus,N/A,False,observation,dormitory_entrance,1.0
INC-000020,2026-04-04T06:45:00,SITE-G,guard,"At 06:45, a subject was recording the dormitory entrance entry layout on a phone.",DV-03,P4,moderate,Reconnaissance / information gathering,Detect,False,observation,dormitory_entrance,1.0
INC-000135,2026-04-04T11:13:00,SITE-A,guard,Access log at cafeteria showed the same credential used at two separate points within minutes around 11:13.,AC-03,P3,high,Credential misuse / cloning / orphaned access,Protect,False,observation,cafeteria,1.0
INC-000553,2026-04-04T14:24:00,SITE-C,guard,"At 14:24, a visitor in the courtyard was positioned to read a logged-in screen.",IF-03,P4,moderate,Credential or information disclosure (visual),Protect,False,observation,courtyard,1.0
INC-000457,2026-04-04T15:21:00,SITE-B,guard,A slip-and-fall was reported in the classroom building at 15:21; first aid rendered.,PR-04,P4,none,No cyber-nexus (safety event),N/A,False,observation,classroom_building,1.0
INC-000343,2026-04-05T07:27:00,SITE-F,guard,An individual was observed climbing the perimeter fence near the main gate at 07:27.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000555,2026-04-05T07:51:00,SITE-F,guard,Graffiti was found on the exterior wall near the main gate at 07:51.,PR-02,P4,none,No cyber-nexus,N/A,False,observation,main_gate,1.0
INC-000241,2026-04-05T08:08:00,SITE-E,account_manager,An individual was observed climbing the perimeter fence near the main gate at 08:08.,PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,main_gate,1.0
INC-000073,2026-04-05T08:49:00,SITE-D,account_manager,Found the main gate door propped open with a wedge at 08:49; no personnel present.,AC-02,P1,high,Physical access path bypassing controls,Protect,False,success,main_gate,1.0
INC-000357,2026-04-05T13:46:00,SITE-C,guard,Observed an individual follow a badged person through the records room access door at 13:46 without presenting credentials.,AC-03,P1,high,Credential misuse / cloning / orphaned access,Protect,False,observation,records_room,1.0
INC-000315,2026-04-05T14:20:00,SITE-D,guard,An item was reported missing from the chapel at 14:20.,PR-01,P4,low,Minimal cyber-nexus (asset loss),N/A,False,observation,chapel,1.0
INC-000059,2026-04-05T16:29:00,SITE-B,guard,Individual at main lobby at 16:29 claimed to be an IT vendor but could not produce a work order or company ID.,VP-02,P3,high,Pretext for access to systems or restricted spaces,Protect,False,observation,main_lobby,1.0
INC-000134,2026-04-05T17:26:00,SITE-F,guard,"At 17:26, a trespasser was noted crossing into the grounds at the parking lot.",PR-03,P4,low,Perimeter integrity (low cyber-nexus),N/A,False,observation,parking_lot,1.0
INC-000406,2026-04-05T17:46:00,SITE-D,supervisor,"At 17:46, minor vandalism was noted at the server room.",PR-02,P3,none,No cyber-nexus,N/A,False,observation,server_room,1.0
INC-000482,2026-04-05T17:55:00,SITE-C,guard,"Individual observed in the main gate at 17:55, well outside authorized hours.",AC-05,P4,moderate,Anomalous presence outside authorized hours,Detect,False,observation,main_gate,1.0
INC-000209,2026-04-05T20:11:00,SITE-F,guard,Confidential files were left unattended on a desk in the records room at 20:11.,IF-01,P2,moderate,Sensitive data / PII exposure,Protect,False,observation,records_room,1.0
INC-000422,2026-04-05T21:06:00,SITE-G,guard,"At 21:06, a fire alarm activated in the records room; area checked and cleared.",PR-04,P3,none,No cyber-nexus (safety event),N/A,False,observation,records_room,1.0
INC-000501,2026-04-05T23:49:00,SITE-E,guard,Camera covering the parking lot was found repositioned away from the entry at 23:49.,SV-01,P3,high,Defeating detection to enable later intrusion,Detect,False,observation,parking_lot,1.0
